Record_ID,Train_ID,Route_ID,Station_ID,Travel_Date,Scheduled_Departure,Delay_Minutes,Passenger_Count,Cancellation_Flag,Delay_Reason,On_Time_Flag,Revenue_INR
259,TR0047,RT0243,ST0004,05-01-2025,05-01-2025 11:15,52,776,No,Crew Delay,No,285537
260,TR0109,RT0043,ST0019,19-05-2025,19-05-2025 15:45,16,785,No,Weather,No,582911
261,TR0180,RT0279,ST0029,13-04-2025,13-04-2025 14:15,2,769,Yes,No Delay,No,125337
262,TR0184,RT0079,ST0071,13-12-2025,13-12-2025 09:30,16,552,No,Track Maintenance,No,568381
263,TR0015,RT0279,ST0064,15-09-2025,15-09-2025 03:15,53,503,No,Crew Delay,No,684520
264,TR0157,RT0232,ST0097,29-06-2025,29-06-2025 00:15,0,1266,No,No Delay,Yes,1587431
265,TR0136,RT0101,ST0072,03-09-2025,03-09-2025 18:00,83,247,No,Signal Failure,No,127404
266,TR0005,RT0162,ST0011,28-05-2025,28-05-2025 07:45,0,599,No,No Delay,Yes,786457
267,TR0157,RT0144,ST0033,21-01-2025,21-01-2025 09:15,54,660,No,Technical Issue,No,545567
268,TR0047,RT0109,ST0025,03-11-2025,03-11-2025 06:15,92,1369,No,Signal Failure,No,409912
269,TR0068,RT0233,ST0033,07-06-2025,07-06-2025 01:30,0,759,No,No Delay,Yes,939801
270,TR0076,RT0111,ST0100,25-06-2025,25-06-2025 22:15,0,200,No,No Delay,Yes,60293
271,TR0173,RT0232,ST0026,14-09-2025,14-09-2025 01:30,102,254,No,Signal Failure,No,196328
272,TR0130,RT0238,ST0036,22-09-2025,22-09-2025 21:00,0,163,No,No Delay,Yes,88040
273,TR0155,RT0197,ST0011,23-04-2025,23-04-2025 23:15,0,935,No,No Delay,Yes,1107941
274,TR0095,RT0273,ST0030,17-06-2025,17-06-2025 18:00,75,1183,No,Track Maintenance,No,670414
275,TR0115,RT0086,ST0057,21-01-2025,21-01-2025 11:45,60,277,No,Weather,No,196382
276,TR0164,RT0295,ST0097,21-03-2025,21-03-2025 18:00,29,951,No,Crew Delay,No,1243605
277,TR0036,RT0041,ST0010,16-08-2025,16-08-2025 23:15,45,1256,Yes,Track Maintenance,No,180630
278,TR0026,RT0048,ST0093,06-02-2025,06-02-2025 11:00,75,825,No,Weather,No,501157
279,TR0043,RT0077,ST0025,01-04-2025,01-04-2025 12:15,36,766,No,Congestion,No,530846
280,TR0027,RT0178,ST0096,23-11-2025,23-11-2025 15:00,69,249,No,Signal Failure,No,160078
281,TR0069,RT0257,ST0068,01-06-2025,01-06-2025 07:30,13,1217,No,Crew Delay,Yes,1605193
282,TR0148,RT0117,ST0057,27-06-2025,27-06-2025 09:45,74,683,No,Congestion,No,947613
283,TR0011,RT0019,ST0034,01-07-2025,01-07-2025 05:30,69,715,No,Congestion,No,647355
284,TR0074,RT0059,ST0086,20-04-2025,20-04-2025 14:30,24,1018,No,Congestion,No,1047043
285,TR0104,RT0196,ST0077,26-12-2025,26-12-2025 16:45,21,433,No,Technical Issue,No,616023
286,TR0038,RT0107,ST0054,19-04-2025,19-04-2025 10:30,54,487,No,Track Maintenance,No,649090
287,TR0134,RT0284,ST0051,05-06-2025,05-06-2025 18:00,74,1061,No,Track Maintenance,No,1272739
288,TR0200,RT0034,ST0100,17-09-2025,17-09-2025 09:00,93,144,Yes,Technical Issue,No,24056
289,TR0023,RT0295,ST0006,08-03-2025,08-03-2025 22:00,0,1310,No,No Delay,Yes,966689
290,TR0047,RT0251,ST0059,17-09-2025,17-09-2025 17:00,99,498,No,Signal Failure,No,659023
291,TR0090,RT0126,ST0054,28-09-2025,28-09-2025 08:00,80,1052,No,Track Maintenance,No,657040
292,TR0046,RT0106,ST0017,06-02-2025,06-02-2025 08:15,71,246,No,Congestion,No,262922
293,TR0107,RT0180,ST0026,27-09-2025,27-09-2025 17:30,26,854,No,Track Maintenance,No,1165654
294,TR0140,RT0110,ST0088,03-05-2025,03-05-2025 05:30,71,1119,No,Congestion,No,1047714
295,TR0141,RT0228,ST0009,12-08-2025,12-08-2025 15:15,60,1149,No,Congestion,No,1039595
296,TR0104,RT0121,ST0002,14-07-2025,14-07-2025 11:30,48,572,No,Weather,No,568820
297,TR0190,RT0107,ST0020,23-03-2025,23-03-2025 01:45,0,1026,No,No Delay,Yes,854664
298,TR0111,RT0131,ST0091,19-02-2025,19-02-2025 16:30,87,958,No,Technical Issue,No,991436
299,TR0104,RT0023,ST0006,19-03-2025,19-03-2025 08:30,52,602,No,Congestion,No,511530
300,TR0060,RT0145,ST0091,25-01-2025,25-01-2025 04:15,0,1052,No,No Delay,Yes,529612
301,TR0171,RT0154,ST0088,22-10-2025,22-10-2025 16:00,95,755,No,Technical Issue,No,478104
302,TR0100,RT0107,ST0079,26-01-2025,26-01-2025 14:00,53,317,No,Congestion,No,296922
303,TR0068,RT0146,ST0055,01-03-2025,01-03-2025 06:00,72,1326,No,Technical Issue,No,604629
304,TR0133,RT0252,ST0048,04-11-2025,04-11-2025 18:45,1,1054,No,No Delay,Yes,1185472
305,TR0120,RT0070,ST0058,11-03-2025,11-03-2025 05:00,1,950,No,No Delay,Yes,316942
306,TR0037,RT0031,ST0097,03-06-2025,03-06-2025 03:30,0,877,No,No Delay,Yes,352375
307,TR0072,RT0093,ST0042,17-02-2025,17-02-2025 11:15,30,489,No,Congestion,No,337913
308,TR0127,RT0137,ST0074,23-02-2025,23-02-2025 18:45,65,696,No,Weather,No,231814
309,TR0106,RT0163,ST0021,24-04-2025,24-04-2025 05:00,0,113,No,No Delay,Yes,89934
310,TR0092,RT0081,ST0006,04-10-2025,04-10-2025 23:15,0,367,No,No Delay,Yes,329694
311,TR0031,RT0076,ST0030,20-04-2025,20-04-2025 21:45,29,1238,No,Weather,No,1219558
312,TR0122,RT0063,ST0023,13-03-2025,13-03-2025 13:30,54,535,No,Technical Issue,No,417389
313,TR0137,RT0100,ST0036,18-01-2025,18-01-2025 15:00,37,826,No,Weather,No,1090408
314,TR0051,RT0048,ST0003,15-01-2025,15-01-2025 21:30,0,901,No,No Delay,Yes,981123
315,TR0029,RT0074,ST0090,11-02-2025,11-02-2025 04:45,67,967,No,Signal Failure,No,646886
316,TR0040,RT0192,ST0034,20-01-2025,20-01-2025 04:30,70,685,No,Congestion,No,953127
317,TR0041,RT0030,ST0030,16-01-2025,16-01-2025 16:45,0,444,Yes,No Delay,No,52481
318,TR0011,RT0157,ST0082,15-05-2025,15-05-2025 03:00,10,1396,Yes,Crew Delay,No,432575
319,TR0151,RT0266,ST0081,09-08-2025,09-08-2025 10:15,55,287,No,Crew Delay,No,90053
320,TR0001,RT0256,ST0042,05-04-2025,05-04-2025 23:45,46,599,No,Congestion,No,554526
321,TR0046,RT0039,ST0021,03-04-2025,03-04-2025 05:00,85,1321,No,Signal Failure,No,1746546
322,TR0101,RT0055,ST0088,22-03-2025,22-03-2025 22:30,17,645,No,Weather,No,448926
323,TR0149,RT0028,ST0004,19-03-2025,19-03-2025 11:15,40,89,No,Crew Delay,No,65078
324,TR0090,RT0118,ST0049,17-12-2025,17-12-2025 10:15,0,1012,No,No Delay,Yes,941810
325,TR0110,RT0209,ST0048,26-05-2025,26-05-2025 08:45,78,211,No,Track Maintenance,No,54546
326,TR0164,RT0075,ST0089,16-11-2025,16-11-2025 23:00,0,298,No,No Delay,Yes,371969
327,TR0182,RT0065,ST0051,26-01-2025,26-01-2025 19:45,66,640,No,Technical Issue,No,636860
328,TR0057,RT0100,ST0024,16-07-2025,16-07-2025 12:45,5,1393,No,Crew Delay,Yes,1964695
329,TR0001,RT0046,ST0046,24-05-2025,24-05-2025 22:45,46,478,No,Congestion,No,563880
330,TR0063,RT0156,ST0027,18-03-2025,18-03-2025 14:00,15,349,No,Congestion,Yes,324345
331,TR0182,RT0240,ST0095,10-11-2025,10-11-2025 02:45,52,1010,No,Congestion,No,641100
332,TR0055,RT0259,ST0051,18-12-2025,18-12-2025 04:00,0,95,No,No Delay,Yes,124690
333,TR0115,RT0136,ST0099,20-07-2025,20-07-2025 18:15,2,606,No,No Delay,Yes,358659
334,TR0168,RT0198,ST0020,30-10-2025,30-10-2025 14:15,0,402,No,No Delay,Yes,139692
335,TR0143,RT0187,ST0080,23-11-2025,23-11-2025 06:00,35,506,No,Congestion,No,342524
336,TR0149,RT0116,ST0095,03-05-2025,03-05-2025 02:30,83,507,No,Signal Failure,No,220340
337,TR0175,RT0058,ST0071,27-06-2025,27-06-2025 07:45,29,361,No,Congestion,No,329444
338,TR0053,RT0070,ST0018,29-10-2025,29-10-2025 12:15,0,503,No,No Delay,Yes,402074
339,TR0137,RT0093,ST0008,08-01-2025,08-01-2025 15:45,83,1051,No,Signal Failure,No,1187742
340,TR0180,RT0229,ST0027,02-01-2025,02-01-2025 07:45,46,678,No,Track Maintenance,No,769907
341,TR0057,RT0137,ST0014,26-05-2025,26-05-2025 21:30,0,110,No,No Delay,Yes,84131
342,TR0117,RT0105,ST0018,05-02-2025,05-02-2025 08:00,19,1325,No,Congestion,No,395350
343,TR0154,RT0017,ST0065,29-03-2025,29-03-2025 01:00,22,498,No,Signal Failure,No,557856
344,TR0169,RT0054,ST0031,29-04-2025,29-04-2025 21:45,54,832,No,Crew Delay,No,316366
345,TR0035,RT0112,ST0020,11-02-2025,11-02-2025 19:30,65,769,No,Track Maintenance,No,698010
346,TR0063,RT0172,ST0070,24-12-2025,24-12-2025 22:45,20,1048,No,Track Maintenance,No,881894
347,TR0025,RT0144,ST0045,19-05-2025,19-05-2025 00:00,9,941,No,Crew Delay,Yes,1206071
348,TR0090,RT0085,ST0001,28-02-2025,28-02-2025 19:30,63,999,No,Track Maintenance,No,1165797
349,TR0075,RT0012,ST0019,29-06-2025,29-06-2025 12:30,95,101,No,Technical Issue,No,26846
350,TR0038,RT0252,ST0039,21-07-2025,21-07-2025 12:15,38,1267,No,Technical Issue,No,487741
351,TR0130,RT0216,ST0027,09-08-2025,09-08-2025 10:30,0,174,No,No Delay,Yes,132653
352,TR0135,RT0126,ST0056,18-02-2025,18-02-2025 09:00,64,427,No,Technical Issue,No,352358
353,TR0162,RT0098,ST0016,26-12-2025,26-12-2025 19:00,15,1393,No,Track Maintenance,Yes,2005405
354,TR0091,RT0028,ST0078,28-08-2025,28-08-2025 05:45,76,1232,No,Weather,No,616285
355,TR0017,RT0266,ST0098,08-05-2025,08-05-2025 15:00,52,1340,No,Congestion,No,1602773
356,TR0128,RT0052,ST0007,26-11-2025,26-11-2025 05:00,90,923,No,Weather,No,674988
357,TR0171,RT0143,ST0020,13-10-2025,13-10-2025 21:00,50,132,No,Technical Issue,No,166839
358,TR0187,RT0132,ST0031,28-01-2025,28-01-2025 19:45,64,1107,No,Weather,No,883948
359,TR0108,RT0207,ST0086,03-04-2025,03-04-2025 20:15,0,208,No,No Delay,Yes,225507
360,TR0179,RT0062,ST0084,28-06-2025,28-06-2025 12:15,23,886,No,Signal Failure,No,860619
361,TR0182,RT0132,ST0079,05-08-2025,05-08-2025 11:15,64,527,No,Congestion,No,145662
362,TR0152,RT0041,ST0025,27-01-2025,27-01-2025 07:30,53,624,No,Track Maintenance,No,552888
363,TR0025,RT0201,ST0001,07-05-2025,07-05-2025 02:15,0,746,No,No Delay,Yes,657372
364,TR0199,RT0099,ST0017,08-04-2025,08-04-2025 12:30,0,570,No,No Delay,Yes,314722
365,TR0180,RT0284,ST0080,04-11-2025,04-11-2025 21:30,23,889,No,Track Maintenance,No,1175479
366,TR0198,RT0047,ST0085,27-10-2025,27-10-2025 00:15,0,549,No,No Delay,Yes,486323
367,TR0088,RT0137,ST0027,17-02-2025,17-02-2025 09:00,0,1367,No,No Delay,Yes,675533
368,TR0161,RT0130,ST0099,20-12-2025,20-12-2025 21:15,52,505,No,Crew Delay,No,509464
369,TR0177,RT0195,ST0024,29-09-2025,29-09-2025 14:30,57,1122,No,Weather,No,1412448
370,TR0029,RT0117,ST0062,07-07-2025,07-07-2025 10:30,16,1123,No,Crew Delay,No,827446
371,TR0063,RT0069,ST0052,30-10-2025,30-10-2025 15:30,31,657,No,Congestion,No,325662
372,TR0150,RT0028,ST0051,20-04-2025,20-04-2025 23:45,51,974,No,Crew Delay,No,864536
373,TR0154,RT0014,ST0066,27-11-2025,27-11-2025 20:45,16,1099,Yes,Congestion,No,303743
374,TR0156,RT0046,ST0057,15-01-2025,15-01-2025 22:15,62,190,No,Track Maintenance,No,165460
375,TR0114,RT0016,ST0055,12-04-2025,12-04-2025 20:15,13,1163,No,Congestion,Yes,1464769
376,TR0049,RT0209,ST0053,04-04-2025,04-04-2025 02:30,10,1091,No,Crew Delay,Yes,515494
377,TR0199,RT0158,ST0089,03-07-2025,03-07-2025 08:15,65,204,No,Technical Issue,No,143420
378,TR0081,RT0227,ST0019,07-08-2025,07-08-2025 06:15,39,896,No,Congestion,No,1127910
379,TR0084,RT0241,ST0013,09-05-2025,09-05-2025 23:30,0,770,No,No Delay,Yes,737071
380,TR0105,RT0058,ST0029,02-06-2025,02-06-2025 15:45,46,568,No,Signal Failure,No,696711
381,TR0177,RT0130,ST0096,16-11-2025,16-11-2025 22:15,0,874,No,No Delay,Yes,967547
382,TR0148,RT0217,ST0006,02-04-2025,02-04-2025 06:15,65,982,No,Congestion,No,775726
383,TR0118,RT0014,ST0073,12-02-2025,12-02-2025 07:00,0,713,No,No Delay,Yes,294568
384,TR0086,RT0243,ST0001,27-09-2025,27-09-2025 23:00,48,899,No,Crew Delay,No,746881
385,TR0063,RT0145,ST0024,05-09-2025,05-09-2025 21:45,51,755,No,Signal Failure,No,834260
386,TR0189,RT0103,ST0074,09-03-2025,09-03-2025 19:15,32,888,No,Crew Delay,No,523829
387,TR0104,RT0217,ST0099,27-09-2025,27-09-2025 04:15,7,1173,No,Crew Delay,Yes,878318
388,TR0049,RT0064,ST0006,27-07-2025,27-07-2025 05:15,79,508,Yes,Track Maintenance,No,111719
389,TR0071,RT0158,ST0048,14-08-2025,14-08-2025 08:30,11,81,No,Weather,Yes,85141
390,TR0001,RT0162,ST0020,24-07-2025,24-07-2025 04:15,44,545,No,Congestion,No,735033
391,TR0141,RT0018,ST0076,25-05-2025,25-05-2025 08:15,30,852,No,Congestion,No,220793
392,TR0179,RT0216,ST0067,02-04-2025,02-04-2025 23:00,0,899,No,No Delay,Yes,893995
393,TR0123,RT0049,ST0055,18-05-2025,18-05-2025 09:15,61,1097,No,Technical Issue,No,885031
394,TR0184,RT0056,ST0018,17-01-2025,17-01-2025 05:00,45,1038,No,Signal Failure,No,1096328
395,TR0062,RT0058,ST0021,02-01-2025,02-01-2025 00:45,23,1361,No,Congestion,No,1464725
396,TR0032,RT0155,ST0099,07-09-2025,07-09-2025 12:15,0,1160,No,No Delay,Yes,869477
397,TR0158,RT0055,ST0064,17-11-2025,17-11-2025 04:30,51,1160,No,Track Maintenance,No,1035479
398,TR0029,RT0019,ST0037,29-04-2025,29-04-2025 18:45,41,462,No,Track Maintenance,No,0
399,TR0049,RT0151,ST0019,16-07-2025,16-07-2025 15:45,1,474,No,No Delay,Yes,664728
400,TR0173,RT0108,ST0089,21-12-2025,21-12-2025 14:15,46,1330,No,Weather,No,839279
401,TR0030,RT0047,ST0056,02-08-2025,02-08-2025 13:15,47,1172,Yes,Congestion,No,579758
402,TR0144,RT0207,ST0062,17-04-2025,17-04-2025 13:00,25,1153,No,Technical Issue,No,587782
403,TR0168,RT0128,ST0018,27-07-2025,27-07-2025 03:45,10,1129,No,Congestion,Yes,1410171
404,TR0019,RT0185,ST0030,27-04-2025,27-04-2025 06:00,79,944,No,Signal Failure,No,859566
405,TR0018,RT0058,ST0056,09-01-2025,09-01-2025 21:00,62,1361,No,Congestion,No,1040896
406,TR0001,RT0143,ST0042,22-05-2025,22-05-2025 14:15,63,945,Yes,Weather,No,238335
407,TR0078,RT0097,ST0053,26-11-2025,26-11-2025 21:45,36,317,No,Track Maintenance,No,294437
408,TR0115,RT0047,ST0098,22-01-2025,22-01-2025 04:30,26,1050,No,Congestion,No,382534
409,TR0175,RT0191,ST0074,29-09-2025,29-09-2025 00:00,88,210,No,Track Maintenance,No,278935
410,TR0194,RT0140,ST0086,18-06-2025,18-06-2025 18:45,24,478,No,Congestion,No,439594
411,TR0113,RT0103,ST0050,14-07-2025,14-07-2025 20:45,11,95,No,Track Maintenance,Yes,100514
412,TR0114,RT0231,ST0004,04-04-2025,04-04-2025 17:45,28,149,No,Signal Failure,No,137926
413,TR0166,RT0049,ST0063,12-07-2025,12-07-2025 13:15,47,276,No,Weather,No,179101
414,TR0179,RT0112,ST0067,08-12-2025,08-12-2025 01:15,0,650,No,No Delay,Yes,600826
415,TR0063,RT0087,ST0056,15-10-2025,15-10-2025 03:15,0,1104,No,No Delay,Yes,391855
416,TR0132,RT0282,ST0049,29-06-2025,29-06-2025 06:00,28,948,No,Crew Delay,No,1172515
417,TR0129,RT0252,ST0092,24-09-2025,24-09-2025 00:15,0,1328,No,No Delay,Yes,436853
418,TR0008,RT0074,ST0022,20-01-2025,20-01-2025 11:45,36,694,No,Signal Failure,No,901351
419,TR0157,RT0047,ST0012,06-12-2025,06-12-2025 00:45,0,302,No,No Delay,Yes,124107
420,TR0055,RT0076,ST0049,13-08-2025,13-08-2025 13:15,107,913,No,Signal Failure,No,928692
421,TR0103,RT0096,ST0013,18-06-2025,18-06-2025 23:00,12,961,No,Track Maintenance,Yes,449976
422,TR0131,RT0031,ST0033,19-11-2025,19-11-2025 05:15,8,1186,No,Crew Delay,Yes,951390
423,TR0032,RT0022,ST0047,13-02-2025,13-02-2025 00:15,0,310,No,No Delay,Yes,80890
424,TR0010,RT0017,ST0064,07-07-2025,07-07-2025 22:45,16,465,No,Crew Delay,No,472630
425,TR0110,RT0212,ST0083,05-04-2025,05-04-2025 01:45,88,1321,No,Technical Issue,No,1774580
426,TR0162,RT0148,ST0017,28-12-2025,28-12-2025 16:30,24,1067,No,Technical Issue,No,1511185
427,TR0124,RT0235,ST0034,15-05-2025,15-05-2025 07:15,0,990,No,No Delay,Yes,911367
428,TR0087,RT0087,ST0068,04-04-2025,04-04-2025 17:30,0,407,No,No Delay,Yes,477493
429,TR0055,RT0038,ST0039,23-02-2025,23-02-2025 21:45,22,316,Yes,Congestion,No,61360
430,TR0032,RT0053,ST0072,23-03-2025,23-03-2025 16:00,0,1168,No,No Delay,Yes,972965
431,TR0178,RT0028,ST0097,26-09-2025,26-09-2025 15:00,80,949,No,Weather,No,527691
432,TR0135,RT0077,ST0001,16-10-2025,16-10-2025 14:30,20,579,No,Crew Delay,No,782909
433,TR0093,RT0200,ST0005,15-05-2025,15-05-2025 14:45,34,171,No,Congestion,No,146647
434,TR0008,RT0173,ST0096,07-06-2025,07-06-2025 23:30,0,815,No,No Delay,Yes,858305
435,TR0065,RT0274,ST0040,24-09-2025,24-09-2025 22:30,0,1154,No,No Delay,Yes,374890
436,TR0057,RT0050,ST0063,22-11-2025,22-11-2025 11:45,50,1197,No,Weather,No,946482
437,TR0067,RT0177,ST0001,04-10-2025,04-10-2025 16:15,33,1264,No,Crew Delay,No,318202
438,TR0187,RT0227,ST0035,15-10-2025,15-10-2025 23:15,12,960,No,Congestion,Yes,1014357
439,TR0072,RT0127,ST0086,13-05-2025,13-05-2025 17:45,37,244,No,Congestion,No,211730
440,TR0054,RT0021,ST0093,28-12-2025,28-12-2025 07:30,0,151,No,No Delay,Yes,196131
441,TR0067,RT0199,ST0017,15-12-2025,15-12-2025 08:45,59,1393,No,Track Maintenance,No,1802630
442,TR0051,RT0189,ST0094,04-02-2025,04-02-2025 14:30,36,466,No,Crew Delay,No,230535
443,TR0097,RT0152,ST0099,08-09-2025,08-09-2025 12:45,29,1076,No,Crew Delay,No,1209051
444,TR0092,RT0160,ST0060,16-02-2025,16-02-2025 04:30,0,636,No,No Delay,Yes,494984
445,TR0008,RT0096,ST0001,25-09-2025,25-09-2025 20:45,0,393,No,No Delay,Yes,519772
446,TR0162,RT0075,ST0004,20-10-2025,20-10-2025 22:45,46,375,No,Congestion,No,164629
447,TR0035,RT0082,ST0009,13-02-2025,13-02-2025 00:45,19,344,No,Weather,No,361143
448,TR0096,RT0128,ST0045,05-10-2025,05-10-2025 20:45,89,791,Yes,Weather,No,104875
449,TR0088,RT0133,ST0032,19-05-2025,19-05-2025 11:00,55,378,No,Congestion,No,355291
450,TR0078,RT0139,ST0069,09-12-2025,09-12-2025 00:45,0,318,No,No Delay,Yes,99837
451,TR0032,RT0246,ST0014,07-11-2025,07-11-2025 23:15,0,578,No,No Delay,Yes,162281
452,TR0120,RT0291,ST0051,25-08-2025,25-08-2025 23:15,0,1200,No,No Delay,Yes,1351073
453,TR0046,RT0112,ST0090,23-09-2025,23-09-2025 16:00,19,952,No,Crew Delay,No,1090688
454,TR0144,RT0203,ST0023,19-06-2025,19-06-2025 01:45,54,751,No,Congestion,No,816896
455,TR0196,RT0170,ST0046,04-08-2025,04-08-2025 06:15,89,1071,No,Technical Issue,No,734735
456,TR0165,RT0087,ST0086,27-04-2025,27-04-2025 22:45,72,767,No,Track Maintenance,No,379193
457,TR0182,RT0119,ST0027,26-08-2025,26-08-2025 02:45,0,648,No,No Delay,Yes,387446
458,TR0142,RT0098,ST0089,13-09-2025,13-09-2025 17:30,0,307,No,No Delay,Yes,260332
459,TR0055,RT0240,ST0036,01-09-2025,01-09-2025 13:15,2,774,No,No Delay,Yes,600504
460,TR0176,RT0138,ST0068,02-12-2025,02-12-2025 09:30,52,1383,No,Technical Issue,No,1483286
461,TR0007,RT0082,ST0032,28-11-2025,28-11-2025 23:00,15,1107,No,Crew Delay,Yes,396379
462,TR0074,RT0236,ST0073,29-03-2025,29-03-2025 06:45,15,1369,No,Technical Issue,Yes,1868564
463,TR0007,RT0136,ST0066,22-08-2025,22-08-2025 13:00,0,731,No,No Delay,Yes,699474
464,TR0161,RT0282,ST0042,07-04-2025,07-04-2025 02:15,0,1145,No,No Delay,Yes,588368
465,TR0151,RT0003,ST0050,18-01-2025,18-01-2025 10:30,0,621,No,No Delay,Yes,702335
466,TR0085,RT0059,ST0057,21-04-2025,21-04-2025 14:30,0,336,No,No Delay,Yes,144420
467,TR0147,RT0116,ST0064,28-07-2025,28-07-2025 18:15,98,832,No,Technical Issue,No,366310
468,TR0112,RT0131,ST0046,07-12-2025,07-12-2025 22:00,43,1268,No,Technical Issue,No,911674
469,TR0125,RT0201,ST0089,06-03-2025,06-03-2025 11:30,27,229,No,Signal Failure,No,184494
470,TR0147,RT0292,ST0074,03-05-2025,03-05-2025 04:15,0,462,No,No Delay,Yes,164465
471,TR0036,RT0098,ST0089,26-08-2025,26-08-2025 08:45,0,1105,No,No Delay,Yes,451568
472,TR0029,RT0216,ST0054,30-12-2025,30-12-2025 06:30,86,374,No,Weather,No,445924
473,TR0188,RT0124,ST0053,03-05-2025,03-05-2025 14:30,75,1314,No,Congestion,No,1508830
474,TR0082,RT0073,ST0029,14-10-2025,14-10-2025 00:30,42,726,No,Technical Issue,No,875152
475,TR0002,RT0130,ST0037,06-08-2025,06-08-2025 00:15,0,430,No,No Delay,Yes,435097
476,TR0129,RT0027,ST0069,10-08-2025,10-08-2025 05:00,0,144,No,No Delay,Yes,177742
477,TR0047,RT0165,ST0014,11-12-2025,11-12-2025 20:00,57,161,No,Congestion,No,148740
478,TR0197,RT0068,ST0097,23-04-2025,23-04-2025 04:00,84,757,No,Track Maintenance,No,765337
479,TR0148,RT0014,ST0027,18-01-2025,18-01-2025 10:15,58,658,No,Congestion,No,175201
480,TR0011,RT0098,ST0005,07-08-2025,07-08-2025 10:15,0,373,No,No Delay,Yes,473477
481,TR0130,RT0279,ST0044,10-06-2025,10-06-2025 13:00,0,1177,No,Signal Failure,No,961192
482,TR0195,RT0247,ST0015,11-03-2025,11-03-2025 07:45,0,608,No,No Delay,Yes,833478
483,TR0119,RT0112,ST0067,07-01-2025,07-01-2025 23:15,29,1110,No,Signal Failure,No,1380482
484,TR0140,RT0207,ST0001,01-01-2025,01-01-2025 13:00,0,0,No,No Delay,Yes,1151950
485,TR0020,RT0233,ST0024,24-12-2025,24-12-2025 08:00,0,845,Yes,No Delay,No,219050
486,TR0005,RT0061,ST0076,09-04-2025,09-04-2025 10:45,0,549,No,No Delay,Yes,704726
487,TR0037,RT0085,ST0062,28-03-2025,28-03-2025 10:15,81,696,No,Weather,No,528984
488,TR0166,RT0183,ST0078,21-03-2025,21-03-2025 19:30,28,986,No,Signal Failure,No,1338556
489,TR0137,RT0239,ST0057,11-11-2025,11-11-2025 20:30,0,1151,No,No Delay,Yes,388401
490,TR0053,RT0250,ST0020,03-02-2025,03-02-2025 15:15,20,610,No,Technical Issue,No,878770
491,TR0172,RT0071,ST0058,14-08-2025,14-08-2025 11:15,21,235,No,Weather,No,77375
492,TR0099,RT0228,ST0014,11-08-2025,11-08-2025 06:45,52,115,No,Technical Issue,No,155548
493,TR0086,RT0085,ST0078,29-06-2025,29-06-2025 02:00,31,231,No,Crew Delay,No,215937
494,TR0108,RT0271,ST0053,08-01-2025,08-01-2025 11:30,19,443,No,Signal Failure,No,460559
495,TR0024,RT0290,ST0035,31-08-2025,31-08-2025 05:45,107,1030,No,Signal Failure,No,760421
496,TR0081,RT0236,ST0062,29-03-2025,29-03-2025 18:45,53,1178,No,Crew Delay,No,967177
497,TR0158,RT0291,ST0061,05-11-2025,05-11-2025 03:45,22,712,No,Congestion,No,785242
498,TR0120,RT0039,ST0019,23-05-2025,23-05-2025 09:30,0,343,No,No Delay,Yes,285402
499,TR0059,RT0206,ST0084,28-01-2025,28-01-2025 07:00,60,1151,No,Crew Delay,No,773883
500,TR0128,RT0183,ST0042,22-05-2025,22-05-2025 09:00,33,481,No,Crew Delay,No,405743
501,TR0114,RT0187,ST0044,31-03-2025,31-03-2025 15:30,0,815,No,No Delay,Yes,609993
502,TR0115,RT0133,ST0087,05-07-2025,05-07-2025 10:45,92,1099,Yes,Signal Failure,No,65488
503,TR0014,RT0030,ST0098,09-11-2025,09-11-2025 03:00,60,939,No,Congestion,No,1280959
504,TR0009,RT0255,ST0001,29-06-2025,29-06-2025 12:30,26,967,No,Congestion,No,551678
505,TR0040,RT0143,ST0068,06-02-2025,06-02-2025 19:15,0,714,No,No Delay,Yes,641047
506,TR0194,RT0103,ST0081,02-01-2025,02-01-2025 22:45,54,343,No,Congestion,No,212564
507,TR0025,RT0074,ST0090,03-02-2025,03-02-2025 02:15,21,999,No,Congestion,No,371256
508,TR0103,RT0055,ST0078,10-11-2025,10-11-2025 02:30,32,749,No,Congestion,No,801794
509,TR0022,RT0236,ST0046,14-08-2025,14-08-2025 16:30,0,751,No,No Delay,Yes,893151
510,TR0004,RT0060,ST0051,14-03-2025,14-03-2025 06:00,48,986,No,Track Maintenance,No,992755
511,TR0154,RT0024,ST0032,30-12-2025,30-12-2025 10:15,47,670,Yes,Congestion,No,213191
512,TR0186,RT0022,ST0100,26-04-2025,26-04-2025 03:30,118,465,No,Signal Failure,No,318106
513,TR0029,RT0032,ST0084,24-04-2025,24-04-2025 15:00,0,153,No,No Delay,Yes,52052
514,TR0109,RT0003,ST0080,30-01-2025,30-01-2025 06:30,0,107,No,No Delay,Yes,139711
515,TR0098,RT0070,ST0019,24-03-2025,24-03-2025 15:15,0,474,No,No Delay,Yes,650291
516,TR0037,RT0160,ST0039,27-07-2025,27-07-2025 17:30,74,203,No,Congestion,No,158793
517,TR0075,RT0088,ST0088,17-04-2025,17-04-2025 20:30,18,874,No,Congestion,No,266359
518,TR0070,RT0059,ST0014,11-11-2025,11-11-2025 11:45,28,430,No,Crew Delay,No,345584
519,TR0146,RT0252,ST0029,05-07-2025,05-07-2025 22:30,82,186,No,Technical Issue,No,111650
520,TR0128,RT0219,ST0042,01-06-2025,01-06-2025 08:30,90,470,No,Weather,No,640064
